amount,description,event,goal,id,name,run
45.00,,agdq2016,(None),4113,JohnNums,The Legend of Zelda: Ocarina of Time / Master Quest
35.01,,agdq2016,(None),4005,Groose,The Legend of Zelda: Ocarina of Time / Master Quest
30.00,,agdq2016,(None),4277,Knutson,The Legend of Zelda: Ocarina of Time / Master Quest
11.00,,agdq2016,(None),4199,Garfield,The Legend of Zelda: Ocarina of Time / Master Quest
5.00,,agdq2016,(None),4274,Wicks,The Legend of Zelda: Ocarina of Time / Master Quest
6014.80,,agdq2016,6000.00,3677,Glitch Exhibition,The Legend of Zelda: Ocarina of Time / Master Quest
7575.24,,agdq2016,7500.00,3678,Blindforded Co-op Majora Fight,The Legend of Zelda: Majora's Mask
7677.20,,agdq2016,(None),3707,Filename,The Legend of Zelda: Majora's Mask
3295.64,,agdq2016,(None),3904,Germench,The Legend of Zelda: Majora's Mask
1590.00,,agdq2016,(None),4159,KILLCANCER,The Legend of Zelda: Majora's Mask
706.00,,agdq2016,(None),4270,Bearpaws,The Legend of Zelda: Majora's Mask
360.00,,agdq2016,(None),4063,LankyKong,The Legend of Zelda: Majora's Mask
335.00,,agdq2016,(None),4227,Lynda,The Legend of Zelda: Majora's Mask
285.00,,agdq2016,(None),4253,DSDad,The Legend of Zelda: Majora's Mask
250.00,,agdq2016,(None),4280,Catherine,The Legend of Zelda: Majora's Mask
215.00,,agdq2016,(None),4179,Nipking,The Legend of Zelda: Majora's Mask
150.00,,agdq2016,(None),4276,MajinPhil,The Legend of Zelda: Majora's Mask
140.00,,agdq2016,(None),4162,DoctorJohn,The Legend of Zelda: Majora's Mask
115.00,,agdq2016,(None),4090,FlooferZ,The Legend of Zelda: Majora's Mask
75.56,,agdq2016,(None),4152,Chuchu,The Legend of Zelda: Majora's Mask
30.00,,agdq2016,(None),4251,KegThrw,The Legend of Zelda: Majora's Mask
25.00,,agdq2016,(None),4293,Baddies,The Legend of Zelda: Majora's Mask
20.00,,agdq2016,(None),4061,Nafjan,The Legend of Zelda: Majora's Mask
10.00,,agdq2016,(None),4284,Germanch,The Legend of Zelda: Majora's Mask
2899.07,,agdq2016,(None),3771,Character skin,Ratchet & Clank: Up Your Arsenal
1817.95,,agdq2016,(None),3850,Tuxedo Ratchet,Ratchet & Clank: Up Your Arsenal
577.23,,agdq2016,(None),3847,Classic Ratchet,Ratchet & Clank: Up Your Arsenal
448.20,,agdq2016,(None),3848,Snowman Ratchet,Ratchet & Clank: Up Your Arsenal
55.69,,agdq2016,(None),3849,Standard Ratchet,Ratchet & Clank: Up Your Arsenal
2874.69,,agdq2016,2500.00,4285,Xem Sings,Ratchet & Clank: Up Your Arsenal
1902.49,,agdq2016,(None),4289,Mein Sehnen Mein Waehnen by Erich Wolfgang Korngold,Ratchet & Clank: Up Your Arsenal
411.01,,agdq2016,(None),4288,Everybody Talks by Neon Trees,Ratchet & Clank: Up Your Arsenal
250.56,,agdq2016,(None),4286,Thinkin Bout You by Frank Ocean,Ratchet & Clank: Up Your Arsenal
210.00,,agdq2016,(None),4287,Give Me Love by Ed Sheeran,Ratchet & Clank: Up Your Arsenal
100.63,,agdq2016,(None),4290,Mother I'm Here by Darren Kobb,Ratchet & Clank: Up Your Arsenal
4004.28,,agdq2016,4000.00,3679,Beta version of Sunset Vista,Crash Bandicoot
4495.85,,agdq2016,(None),3661,Armor Color,Shovel Knight
2732.56,,agdq2016,(None),3663,Gold,Shovel Knight
1743.77,,agdq2016,(None),3662,Dark Blue,Shovel Knight
19.52,,agdq2016,(None),3664,Default,Shovel Knight
2032.87,,agdq2016,(None),3708,Character name,Shovel Knight
1205.01,,agdq2016,(None),4099,TheWaitress,Shovel Knight
375.00,,agdq2016,(None),4032,TRAYESH!,Shovel Knight
200.00,,agdq2016,(None),4067,CapnDrake,Shovel Knight
80.01,,agdq2016,(None),4029,Teal Knight,Shovel Knight
60.00,,agdq2016,(None),4049,Myles,Shovel Knight
55.00,,agdq2016,(None),4130,Mona,Shovel Knight
22.85,,agdq2016,(None),4295,Ech,Shovel Knight
15.00,,agdq2016,(None),4302,Captain N,Shovel Knight
10.00,,agdq2016,(None),4306,F cancer,Shovel Knight
5.00,,agdq2016,(None),4297,PwettyDerek,Shovel Knight
5003.90,,agdq2016,5000.00,3680,Trouple King Dance,Shovel Knight
17046.20,,agdq2016,(None),3776,Character choice,Mario Kart 8
10879.06,,agdq2016,(None),3857,Waluigi,Mario Kart 8
2898.01,,agdq2016,(None),3855,Rosalina,Mario Kart 8
2523.13,,agdq2016,(None),3854,Link,Mario Kart 8
636.00,,agdq2016,(None),3853,Donkey Kong,Mario Kart 8
110.00,,agdq2016,(None),3856,Roy,Mario Kart 8
20100.00,,agdq2016,20000.00,3798,Bonus Game - Mario Kart 64 (All cups 2p1c),Mario Kart 64
5010.96,,agdq2016,5000.00,3681,MK64 Star Cup TAS,TASBOT Plays Mario Kart 64
7431.78,,agdq2016,(None),3782,Choose a fossil,TASBot plays Brain Age
4117.90,,agdq2016,(None),3859,Helix Fossil,TASBot plays Brain Age
3313.88,,agdq2016,(None),3858,Dome Fossil,TASBot plays Brain Age
7597.21,,agdq2016,(None),3709,DS firmware player name,TASBot plays Brain Age
3847.52,,agdq2016,(None),4273,Keylie,TASBot plays Brain Age
3422.69,,agdq2016,(None),4160,Bob Ross,TASBot plays Brain Age
70.00,,agdq2016,(None),4311,Letters,TASBot plays Brain Age
55.00,,agdq2016,(None),4310,cubeboy,TASBot plays Brain Age
55.00,,agdq2016,(None),4266,Derpovic,TASBot plays Brain Age
51.00,,agdq2016,(None),4153,GarfKart,TASBot plays Brain Age
35.00,,agdq2016,(None),4259,Kappa,TASBot plays Brain Age
15.00,,agdq2016,(None),4312,Bot Ross,TASBot plays Brain Age
6.00,,agdq2016,(None),4157,Renamon,TASBot plays Brain Age
22897.48,,agdq2016,20000.00,3682,Twitch Helps Play...,TASBot plays Brain Age
21695.93,,agdq2016,(None),3710,Filename,The Legend of Zelda: A Link to the Past
13231.10,,agdq2016,(None),4058,Iwata,The Legend of Zelda: A Link to the Past
4366.63,,agdq2016,(None),4263,ALLO C-EST MV,The Legend of Zelda: A Link to the Past
1083.02,,agdq2016,(None),4093,INEB,The Legend of Zelda: A Link to the Past
545.35,,agdq2016,(None),4023,Zelda,The Legend of Zelda: A Link to the Past
370.00,,agdq2016,(None),3978,Nederland,The Legend of Zelda: A Link to the Past
316.00,,agdq2016,(None),4299,Kaepora,The Legend of Zelda: A Link to the Past
302.50,,agdq2016,(None),4201,Adlez,The Legend of Zelda: A Link to the Past
255.00,,agdq2016,(None),4068,Atawi,The Legend of Zelda: A Link to the Past
233.73,,agdq2016,(None),4076,kniL,The Legend of Zelda: A Link to the Past
191.00,,agdq2016,(None),3983,BugCatchnKid,The Legend of Zelda: A Link to the Past
190.00,,agdq2016,(None),3985,XLNA,The Legend of Zelda: A Link to the Past
150.00,,agdq2016,(None),4088,Gene Peters,The Legend of Zelda: A Link to the Past
121.00,,agdq2016,(None),4145,Beamos,The Legend of Zelda: A Link to the Past
103.50,,agdq2016,(None),4291,Ganon,The Legend of Zelda: A Link to the Past
65.00,,agdq2016,(None),4314,Party Worm,The Legend of Zelda: A Link to the Past
63.10,,agdq2016,(None),4313,Narcissa,The Legend of Zelda: A Link to the Past
53.00,,agdq2016,(None),4300,Alicia Burrito,The Legend of Zelda: A Link to the Past
30.00,,agdq2016,(None),4234,GOTCentury,The Legend of Zelda: A Link to the Past
16.00,,agdq2016,(None),4261,ALLO CEST MRMV,The Legend of Zelda: A Link to the Past
15456.74,,agdq2016,15000.00,3683,Houlihan% race,The Legend of Zelda: A Link to the Past
40654.81,,agdq2016,(None),3711,Character name,Bloodborne
15613.89,,agdq2016,(None),4272,Kev Bobbit,Bloodborne
7748.83,,agdq2016,(None),3990,JOHN CENA,Bloodborne
5458.60,,agdq2016,(None),3909,Dio Brando,Bloodborne
2000.50,,agdq2016,(None),3986,eXserv,Bloodborne
1376.00,,agdq2016,(None),3993,Potato Salad,Bloodborne
1195.00,,agdq2016,(None),4087,Yamato,Bloodborne
811.11,,agdq2016,(None),3910,Dumplstiltskin,Bloodborne
780.00,,agdq2016,(None),4142,Miski,Bloodborne
687.01,,agdq2016,(None),4323,Bob Ross,Bloodborne
652.42,,agdq2016,(None),4281,Itta Pupu,Bloodborne
590.19,,agdq2016,(None),4169,Patches,Bloodborne
469.51,,agdq2016,(None),4296,Beetlejuice,Bloodborne
400.00,,agdq2016,(None),4016,Papyrus,Bloodborne
397.50,,agdq2016,(None),4083,EDMUNDENZEL,Bloodborne
312.48,,agdq2016,(None),3934,Cadence,Bloodborne
295.00,,agdq2016,(None),4301,DSDAD,Bloodborne
235.00,,agdq2016,(None),4294,WHAAALE NOOOIIISES,Bloodborne
225.16,,agdq2016,(None),4309,BloodShaun,Bloodborne
180.01,,agdq2016,(None),4156,Ita Popo,Bloodborne
173.00,,agdq2016,(None),4101,Mamy Nova,Bloodborne
150.00,,agdq2016,(None),4213,Miyazaki,Bloodborne
125.00,,agdq2016,(None),4066,Grandpa Cranberry,Bloodborne
100.00,,agdq2016,(None),4256,Tintin,Bloodborne
80.71,,agdq2016,(None),4050,Mike Dawson,Bloodborne
70.00,,agdq2016,(None),4158,Eta Popo,Bloodborne
55.00,,agdq2016,(None),4096,Germanch,Bloodborne
50.00,,agdq2016,(None),4071,Sub Mec,Bloodborne
46.00,,agdq2016,(None),3988,PI,Bloodborne
45.69,,agdq2016,(None),4308,Hope,Bloodborne
45.16,,agdq2016,(None),4077,Njuneris,Bloodborne
45.00,,agdq2016,(None),4180,Youll Coward,Bloodborne
35.00,,agdq2016,(None),4269,Scarlett,Bloodborne
20.00,,agdq2016,(None),4217,Hunter Rose,Bloodborne
20.00,,agdq2016,(None),4325,ReallyWideFish,Bloodborne
10.03,,agdq2016,(None),4244,Chivano,Bloodborne
10.00,,agdq2016,(None),4321,Gog Torbo,Bloodborne
10.00,,agdq2016,(None),4326,Vagipoo,Bloodborne
10.00,,agdq2016,(None),4316,Yuriblack,Bloodborne
8.00,,agdq2016,(None),4133,SacredIwata,Bloodborne
5.00,,agdq2016,(None),4320,Ittapupu,Bloodborne
5.00,,agdq2016,(None),4328,kappa,Bloodborne
5.00,,agdq2016,(None),4307,Tatanuso,Bloodborne
10050.49,,agdq2016,10000.00,3684,Get the cannon,Bloodborne
313048.19,,agdq2016,(None),3785,Save or Kill the Animals,Super Metroid
163188.18,,agdq2016,(None),3810,Kill them,Super Metroid
149860.01,,agdq2016,(None),3811,Save them,Super Metroid
39908.48,,agdq2016,(None),4333,Best Final Fantasy,Final Fantasy IV
12904.06,,agdq2016,(None),4343,Final Fantasy VI,Final Fantasy IV
4463.54,,agdq2016,(None),4350,Final Fantasy VII,Final Fantasy IV
2854.69,,agdq2016,(None),4342,Final Fantasy IV,Final Fantasy IV
2667.67,,agdq2016,(None),4358,Final Fantasy IX,Final Fantasy IV
2617.00,,agdq2016,(None),4340,Final Fantasy VIII,Final Fantasy IV
2505.00,,agdq2016,(None),4341,Final Fantasy Tactics,Final Fantasy IV
2270.00,,agdq2016,(None),4386,Final Fantasy XII,Final Fantasy IV
1435.25,,agdq2016,(None),4353,Final Fantasy X,Final Fantasy IV
652.30,,agdq2016,(None),4391,Final Fantasy: The Spirits Within,Final Fantasy IV
605.00,,agdq2016,(None),4351,Final Fantasy Mystic Quest,Final Fantasy IV
547.00,,agdq2016,(None),4404,Bravely Default,Final Fantasy IV
505.00,,agdq2016,(None),4402,Final Fantasy XIV,Final Fantasy IV
441.00,,agdq2016,(None),4360,Final Fantasy Crystal Chronicles,Final Fantasy IV
440.00,,agdq2016,(None),4372,Final Fantasy XI,Final Fantasy IV
356.55,,agdq2016,(None),4398,Final Fantasy V,Final Fantasy IV
305.00,,agdq2016,(None),4384,Final Fantasy I,Final Fantasy IV
260.01,,agdq2016,(None),4442,4-5-6,Final Fantasy IV
235.00,,agdq2016,(None),4382,The Entire Series,Final Fantasy IV
210.25,,agdq2016,(None),4376,Final Fantasy XIII,Final Fantasy IV
185.00,,agdq2016,(None),4416,Final Fantasy Tactics Advance,Final Fantasy IV
175.00,,agdq2016,(None),4434,Zelda,Final Fantasy IV
155.00,,agdq2016,(None),4408,Kingdom Hearts Series,Final Fantasy IV
134.00,,agdq2016,(None),4405,Final Fantasy III DS,Final Fantasy IV
125.00,,agdq2016,(None),4362,Final Fantasy X-2,Final Fantasy IV
100.00,,agdq2016,(None),4414,Kingdom Hearts,Final Fantasy IV
76.66,,agdq2016,(None),4419,Final Fantasy Crystal Chronicles: The Crystal Bearers,Final Fantasy IV
68.00,,agdq2016,(None),4415,Transformers: Devastation,Final Fantasy IV
65.00,,agdq2016,(None),4357,Final Fantasy Legends,Final Fantasy IV
60.50,,agdq2016,(None),4409,Half-Life 3,Final Fantasy IV
55.00,,agdq2016,(None),4438,Final Fantasy Dimensions,Final Fantasy IV
50.00,,agdq2016,(None),4430,Final Fantasy XII: Revenant Wings,Final Fantasy IV
50.00,,agdq2016,(None),4468,Legend of Dragoon,Final Fantasy IV
50.00,,agdq2016,(None),4462,Phantasy Star IV,Final Fantasy IV
35.00,,agdq2016,(None),4433,Dirge of Cerberus,Final Fantasy IV
35.00,,agdq2016,(None),4412,Dissidia Final Fantasy,Final Fantasy IV
32.00,,agdq2016,(None),4463,Arby's,Final Fantasy IV
25.00,,agdq2016,(None),4444,Final Fantasy II,Final Fantasy IV
25.00,,agdq2016,(None),4393,Final Fantasy XV,Final Fantasy IV
25.00,,agdq2016,(None),4459,Mayonnise,Final Fantasy IV
25.00,,agdq2016,(None),4458,Theatrhythm Final Fantasy: Curtain Call,Final Fantasy IV
23.03,,agdq2016,(None),4439,Lighting Returns: Final Fantasy XIII,Final Fantasy IV
20.00,,agdq2016,(None),4418,Suikoden II,Final Fantasy IV
10.01,,agdq2016,(None),4452,Final Fantasy Adventure,Final Fantasy IV
10.00,,agdq2016,(None),4467,Color-A-Dinosaur,Final Fantasy IV
10.00,,agdq2016,(None),4422,Final Fantasy Fables: Chocobo Tales,Final Fantasy IV
10.00,,agdq2016,(None),4431,Final Fantasy XIII-2,Final Fantasy IV
10.00,,agdq2016,(None),4465,Tactics advanced 2,Final Fantasy IV
10.00,,agdq2016,(None),4426,The Last Story,Final Fantasy IV
9.00,,agdq2016,(None),4472,ARBYS,Final Fantasy IV
6.66,,agdq2016,(None),4466,Shadow Madness,Final Fantasy IV
5.00,,agdq2016,(None),4469,Psychonauts 2,Final Fantasy IV
1.00,,agdq2016,(None),4447,Final Fantasy Record Keeper,Final Fantasy IV
4412.15,,agdq2016,(None),3712,Character name - Cecil,Final Fantasy IV
2129.72,,agdq2016,(None),4102,TojiSux,Final Fantasy IV
695.00,,agdq2016,(None),3877,Arche,Final Fantasy IV
556.00,,agdq2016,(None),3936,McLuvn,Final Fantasy IV
402.70,,agdq2016,(None),4025,100%,Final Fantasy IV
150.00,,agdq2016,(None),3884,Ray,Final Fantasy IV
135.00,,agdq2016,(None),4329,Fabio,Final Fantasy IV
70.00,,agdq2016,(None),4059,Puppy,Final Fantasy IV
40.00,,agdq2016,(None),4073,Dustin,Final Fantasy IV
37.90,,agdq2016,(None),4240,Xyi,Final Fantasy IV
33.37,,agdq2016,(None),3882,Uyama,Final Fantasy IV
31.46,,agdq2016,(None),4139,roth,Final Fantasy IV
30.00,,agdq2016,(None),4128,Lewis,Final Fantasy IV
15.00,,agdq2016,(None),4010,Scrum,Final Fantasy IV
11.00,,agdq2016,(None),3900,The,Final Fantasy IV
5.00,,agdq2016,(None),4177,Diandre,Final Fantasy IV
5.00,,agdq2016,(None),4318,Edge,Final Fantasy IV
27612.72,,agdq2016,(None),3716,Character name - Edge,Final Fantasy IV
13313.51,,agdq2016,(None),4260,Bif,Final Fantasy IV
12142.11,,agdq2016,(None),4292,Arbys,Final Fantasy IV
570.00,,agdq2016,(None),4282,CHEF,Final Fantasy IV
395.33,,agdq2016,(None),4131,Cena,Final Fantasy IV
365.00,,agdq2016,(None),4024,ANY%,Final Fantasy IV
178.47,,agdq2016,(None),4346,Final Fantasy IV,Final Fantasy IV
160.00,,agdq2016,(None),4233,Donut,Final Fantasy IV
115.00,,agdq2016,(None),4037,ZERO%,Final Fantasy IV
70.00,,agdq2016,(None),3992,Hudge,Final Fantasy IV
55.00,,agdq2016,(None),4218,Ark,Final Fantasy IV
54.80,,agdq2016,(None),4322,FFRK,Final Fantasy IV
50.00,,agdq2016,(None),4337,Slappy,Final Fantasy IV
31.00,,agdq2016,(None),3899,Hail,Final Fantasy IV
15.00,,agdq2016,(None),4365,Final Fantasy 9,Final Fantasy IV
3258.44,,agdq2016,(None),3713,Character name - Kain,Final Fantasy IV
2113.36,,agdq2016,(None),4070,Lemmy,Final Fantasy IV
618.69,,agdq2016,(None),3933,TR8R,Final Fantasy IV
138.00,,agdq2016,(None),4315,EmoRen,Final Fantasy IV
95.69,,agdq2016,(None),4095,Cecil,Final Fantasy IV
85.00,,agdq2016,(None),4027,HYPE%,Final Fantasy IV
50.00,,agdq2016,(None),4279,BELOO,Final Fantasy IV
48.00,,agdq2016,(None),4034,ANY%,Final Fantasy IV
25.00,,agdq2016,(None),4317,Seth,Final Fantasy IV
21.00,,agdq2016,(None),3902,Chocbo,Final Fantasy IV
15.00,,agdq2016,(None),4267,Balti,Final Fantasy IV
15.00,,agdq2016,(None),4257,Kain,Final Fantasy IV
10.00,,agdq2016,(None),4324,Blondie,Final Fantasy IV
5.00,,agdq2016,(None),4232,Oni,Final Fantasy IV
0.00,,agdq2016,(None),3873,Oberyn,Final Fantasy IV
5023.81,,agdq2016,(None),3715,Character name - Rosa,Final Fantasy IV
2532.50,,agdq2016,(None),4151,Kain,Final Fantasy IV
1436.17,,agdq2016,(None),4028,DANK%,Final Fantasy IV
626.00,,agdq2016,(None),4123,Tess,Final Fantasy IV
100.00,,agdq2016,(None),3885,Tina,Final Fantasy IV
53.14,,agdq2016,(None),3920,Nadine,Final Fantasy IV
30.00,,agdq2016,(None),3883,Shana,Final Fantasy IV
15.00,,agdq2016,(None),4035,LOW%,Final Fantasy IV
15.00,,agdq2016,(None),4241,Shire,Final Fantasy IV
11.00,,agdq2016,(None),3898,All,Final Fantasy IV
5.00,,agdq2016,(None),4332,Jenna,Final Fantasy IV
0.00,,agdq2016,(None),4094,34,Final Fantasy IV
8945.36,,agdq2016,(None),3714,Character name - Rydia,Final Fantasy IV
5085.25,,agdq2016,(None),4057,MrMV,Final Fantasy IV
2550.14,,agdq2016,(None),4030,Waifu,Final Fantasy IV
500.00,,agdq2016,(None),4283,Ania,Final Fantasy IV
165.00,,agdq2016,(None),4242,Freya,Final Fantasy IV
140.00,,agdq2016,(None),4036,HYPE%,Final Fantasy IV
135.00,,agdq2016,(None),4039,Lilly,Final Fantasy IV
100.00,,agdq2016,(None),4141,Shiev,Final Fantasy IV
50.00,,agdq2016,(None),4335,Amelia,Final Fantasy IV
40.00,,agdq2016,(None),3981,Tess,Final Fantasy IV
21.00,,agdq2016,(None),3901,Demon,Final Fantasy IV
20.00,,agdq2016,(None),3887,the_roth,Final Fantasy IV
15.00,,agdq2016,(None),4348,Final Fantasy XII,Final Fantasy IV
15.00,,agdq2016,(None),4330,MJ,Final Fantasy IV
10.00,,agdq2016,(None),4407,Kain,Final Fantasy IV
8.75,,agdq2016,(None),4319,Bill,Final Fantasy IV
0.00,,agdq2016,(None),4026,LOW%,Final Fantasy IV
20031.41,,agdq2016,20000.00,3689,Excalibur route,Final Fantasy IV
10130.84,,agdq2016,10000.00,3686,Fight Asura,Final Fantasy IV
21619.82,,agdq2016,20000.00,3688,Fight Bahamut,Final Fantasy IV
15426.68,,agdq2016,15000.00,3687,Fight Leviathan,Final Fantasy IV
10119.00,,agdq2016,10000.00,3685,Trashcan glitch,Final Fantasy IV
1629.42,,agdq2017,(None),5127,Filename Choice,The Legend of Zelda: Ocarina of Time 3D
467.00,,agdq2017,(None),5286,Germench,The Legend of Zelda: Ocarina of Time 3D
465.00,,agdq2017,(None),5258,warmham,The Legend of Zelda: Ocarina of Time 3D
165.00,,agdq2017,(None),5282,Zelda,The Legend of Zelda: Ocarina of Time 3D
85.00,,agdq2017,(None),5262,DELETED,The Legend of Zelda: Ocarina of Time 3D
75.00,,agdq2017,(None),5308,Songbird,The Legend of Zelda: Ocarina of Time 3D
70.00,,agdq2017,(None),5264,Lint,The Legend of Zelda: Ocarina of Time 3D
45.00,,agdq2017,(None),5263,Lonk,The Legend of Zelda: Ocarina of Time 3D
35.00,,agdq2017,(None),5261,Robbie,The Legend of Zelda: Ocarina of Time 3D
20.00,,agdq2017,(None),5267,90s Kid,The Legend of Zelda: Ocarina of Time 3D
20.00,,agdq2017,(None),5248,FisherC.,The Legend of Zelda: Ocarina of Time 3D
16.01,,agdq2017,(None),5251,Suloy21,The Legend of Zelda: Ocarina of Time 3D
10.00,,agdq2017,(None),5256,GOAT,The Legend of Zelda: Ocarina of Time 3D
10.00,,agdq2017,(None),5296,Grandma,The Legend of Zelda: Ocarina of Time 3D
3032.06,,agdq2017,3000.00,5205,Glitch Exhibition,Borderlands 2
3023.02,,agdq2017,3000.00,5204,Help out Face McShooty,Borderlands 2
5050.68,,agdq2017,5000.00,5172,Watch the Milkman cutscene,Psychonauts
1156.52,,agdq2017,(None),5153,Armour Colour,Shovel Knight
485.69,,agdq2017,(None),5156,Blue Armour,Shovel Knight
447.50,,agdq2017,(None),5155,Purple Armour,Shovel Knight
133.33,,agdq2017,(None),5154,Red Armour,Shovel Knight
90.00,,agdq2017,(None),5157,Green Armour,Shovel Knight
3774.17,,agdq2017,(None),5212,Determine the Knight's Fate,Shovel Knight
2623.17,,agdq2017,(None),5213,Save the Knights,Shovel Knight
1151.00,,agdq2017,(None),5214,Kill the Knights,Shovel Knight
3041.88,,agdq2017,(None),5152,Filename Choice,Shovel Knight
1332.69,,agdq2017,(None),5311,Brownman,Shovel Knight
1195.69,,agdq2017,(None),5303,Bonesaw,Shovel Knight
250.00,,agdq2017,(None),5358,Schaufelritter,Shovel Knight
130.00,,agdq2017,(None),5317,Dadzal,Shovel Knight
35.00,,agdq2017,(None),5257,BlueMan,Shovel Knight
20.00,,agdq2017,(None),5300,TheBurp,Shovel Knight
20.00,,agdq2017,(None),5305,The Undertaker,Shovel Knight
7.50,,agdq2017,(None),5249,DonutDawg,Shovel Knight
1680.60,,agdq2017,(None),5168,Decide the fate of the Astronauts.,The Turing Test
991.00,,agdq2017,(None),5169,Save the Astronauts,The Turing Test
689.60,,agdq2017,(None),5170,Kill the Astronauts,The Turing Test
2184.86,,agdq2017,2000.00,5163,Save Mr. Pancakes!,Valdis Story: Abyssal City
3000.00,,agdq2017,3000.00,5228,Additional Any% run,Salt and Sanctuary
2703.50,,agdq2017,(None),5159,Filename Choice,Salt and Sanctuary
1198.50,,agdq2017,(None),5314,WeBringYouLeSalt,Salt and Sanctuary
934.00,,agdq2017,(None),5329,PJSalt,Salt and Sanctuary
266.00,,agdq2017,(None),5328,@willoneill,Salt and Sanctuary
470.00,,agdq2017,(None),5133,Ending Choice,Magic Sword
265.00,,agdq2017,(None),5134,Good Ending,Magic Sword
205.00,,agdq2017,(None),5135,Bad Ending,Magic Sword
2509.77,,agdq2017,2500.00,5178,Mirror Mode,Battle Clash
678.77,,agdq2017,(None),5182,Choose the Monkey,Super Monkey Ball Adventure
329.46,,agdq2017,(None),5184,Play as Baby,Super Monkey Ball Adventure
136.00,,agdq2017,(None),5186,Play as Gongon,Super Monkey Ball Adventure
133.31,,agdq2017,(None),5183,Play as Aiai,Super Monkey Ball Adventure
80.00,,agdq2017,(None),5185,Play as Meemee,Super Monkey Ball Adventure
5547.69,,agdq2017,(None),5176,Castform Name,Pokémon Emerald
2760.00,,agdq2017,(None),5376,Nebby,Pokémon Emerald
